"provider_id","date","country","tracking_ecommerce_source","device","exits","revenue_local_currency","revenue_euro"
"11172","2021-03-14","LV","yes","desktop","228","23.6654825","23.703"
"11080","2021-02-28","LT","yes","tablet","15","1.780445275","1.781"
"11060","2021-03-19","LT","yes","desktop","223","0","0"
"11091","2021-03-20","LT","yes","desktop","15","0.083183764","0.081"
"11041","2021-02-19","LT","yes","tablet","628","59.625231409","59.559"
"11174","2021-02-19","LV","yes","desktop","4568","318.85205","318.477"
"11106","2021-02-20","LT","yes","mobile","1400","300.512058914","300.461"
"11067","2021-01-23","LT","yes","desktop","135","19.228712717","19.227"
"11142","2021-02-19","LV","no","desktop","10","0","0"
"11091","2021-03-07","LT","yes","desktop","10","0.055633921","0.055"
"11062","2021-02-05","LT","yes","desktop","619","36.097518217","36.126"
"11047","2021-02-05","LT","yes","tablet","129","13.798379438","13.794"
"11145","2021-02-05","LV","yes","tablet","55","2.16755","2.16"
"8535","2021-02-05","EE","yes","mobile","21","0.2079","0.21"
"11145","2021-02-21","LV","yes","tablet","27","1.4201","1.424"
"11143","2021-02-21","LV","yes","tablet","338","80.137","80.137"
"11174","2021-01-03","LV","yes","mobile","1328","53.5887","53.868"
"11173","2021-01-03","LV","yes","tablet","14","0","0"
"11058","2021-01-02","LT","no","mobile","73","0","0"
"8499","2021-03-30","EE","yes","desktop","3906","736.04945","736.05"
"11117","2021-03-30","LT","yes","tablet","274","36.570188856","36.596"
"11174","2021-03-30","LV","yes","mobile","2768","273.834595914","273.692"
"8516","2021-03-30","EE","no","desktop","667","60.87565","60.915"
"11171","2021-03-30","LV","yes","mobile","528","99.335951","99.4"
"8536","2021-03-30","EE","yes","mobile","353","34.353155078","34.357"
"11095","2021-03-30","LT","yes","mobile","121","6.572776879","6.576"
"11041","2021-03-11","LT","yes","tablet","440","32.806026101","32.775"
"11049","2021-03-11","LT","yes","desktop","32","5.069828242","5.069"
"11145","2021-03-11","LV","yes","mobile","88","8.0641","8.084"
"8516","2021-01-22","EE","yes","tablet","11","1.07635","1.077"
"11172","2021-03-15","LV","yes","mobile","124","22.39028","22.38"
"11095","2021-01-14","LT","yes","mobile","135","14.720570334","14.724"
"11044","2021-03-25","LT","no","desktop","77","13.333423434","13.324"
"11070","2021-01-06","LT","yes","mobile","377","96.24446601","96.23"
"11051","2021-02-05","LT","yes","desktop","3242","302.128160872","301.785"
"11149","2021-03-11","LV","yes","mobile","107","19.2467","19.235"
"11151","2021-01-03","LV","yes","desktop","207","18.177775","18.225"
"11084","2021-02-27","LT","yes","tablet","37","2.463943278","2.462"
"8499","2021-01-11","EE","yes","mobile","246","60.9288","60.929"
"11054","2021-01-11","LT","yes","desktop","1390","122.967569725","123.113"
"11174","2021-01-11","LV","yes","mobile","1161","68.6554","68.604"
"8508","2021-01-11","EE","yes","desktop","354","0","0"
"11143","2021-01-12","LV","yes","mobile","696","185.911","185.911"
"11147","2021-01-11","LV","no","desktop","14","0","0"
"11062","2021-01-11","LT","yes","tablet","175","14.850112383","14.854"
"11067","2021-01-16","LT","yes","tablet","34","4.324557111","4.326"
"11170","2021-02-24","LV","yes","mobile","69","10.0518","10.047"
"8500","2021-01-25","EE","no","desktop","126","5.6144","5.597"
"11145","2021-02-25","LV","yes","tablet","63","2.5608","2.549"
"11051","2021-03-29","LT","yes","desktop","1427","154.170556747","154.132"
"11041","2021-03-29","LT","yes","mobile","1179","73.172620963","73.043"
"11143","2021-03-29","LV","yes","tablet","403","82.448","82.448"
"11096","2021-03-29","LT","yes","desktop","393","75.810013668","75.804"
"11048","2021-03-29","LT","yes","desktop","48","0","0"
"8534","2021-03-29","EE","yes","tablet","5","0.22","0.22"
"11092","2021-03-29","LT","yes","mobile","126","6.470766971","6.493"
"8500","2021-01-26","EE","no","desktop","231","16.54576","16.546"
"11165","2021-03-22","LV","yes","tablet","63","6.4119","6.413"
"11047","2021-03-22","LT","yes","tablet","81","9.481294686","9.477"
"11040","2021-03-22","LT","yes","tablet","449","78.117569187","78.116"
"11128","2021-03-04","LT","yes","desktop","486","81.002824424","81.008"
"11084","2021-03-31","LT","yes","desktop","649","87.848317677","87.842"
"11117","2021-03-28","LT","yes","desktop","3104","401.653427361","401.504"
"11174","2021-03-28","LV","yes","tablet","655","48.88235","48.852"
"11040","2021-03-28","LT","yes","desktop","3040","604.042461545","604.039"
"8536","2021-03-28","EE","yes","desktop","1688","124.8643","124.744"
"8534","2021-03-28","EE","yes","mobile","45","1.7314","1.719"
"11040","2021-01-19","LT","yes","tablet","119","13.64","13.64"
"8532","2021-01-19","EE","yes","desktop","44","3.00245","2.996"
"11151","2021-01-19","LV","yes","mobile","87","16.9296875","16.95"
"8516","2021-01-19","EE","yes","tablet","29","2.65397","2.656"
"11117","2021-01-02","LT","yes","tablet","453","46.328658263","46.269"
"8516","2021-01-02","EE","yes","desktop","313","31.19413","31.21"
"11155","2021-03-26","LV","yes","desktop","33","0","0"
"11106","2021-03-26","LT","yes","tablet","249","36.710096635","36.728"
"8536","2021-03-31","EE","yes","desktop","2929","171.098540562","170.924"
"11154","2021-03-06","LV","yes","desktop","1160","140.0454","140.218"
"11140","2021-03-06","LV","yes","tablet","45","5.1161","5.129"
"11171","2021-03-06","LV","yes","desktop","653","60.6254","60.768"
"11146","2021-02-26","LV","yes","tablet","13","1.36785","1.372"
"11171","2021-03-06","LV","yes","tablet","91","9.0783","9.098"
"11086","2021-03-06","LT","yes","desktop","64","0","0"
"11090","2021-02-23","LT","no","tablet","6","0.89101375","0.892"
"8508","2021-01-11","EE","yes","mobile","61","0","0"
"8536","2021-01-11","EE","yes","tablet","98","3.5695","3.555"
"8535","2021-01-11","EE","yes","mobile","32","4.1096","4.11"
"11046","2021-01-11","LT","no","desktop","32","0","0"
"8510","2021-01-12","EE","yes","tablet","57","5.0622","5.067"
"11151","2021-01-12","LV","yes","mobile","91","18.1355625","18.144"
"8516","2021-01-12","EE","yes","desktop","331","31.15101","31.116"
"11171","2021-01-25","LV","yes","tablet","39","3.3473","3.352"
"11047","2021-01-25","LT","yes","tablet","115","11.432709122","11.432"
"8534","2021-01-25","EE","yes","tablet","9","0.6149","0.618"
"11075","2021-01-25","LT","no","mobile","33","0","0"
"11173","2021-03-31","LV","yes","mobile","229","58.41528","58.436"
"11068","2021-03-31","LT","yes","desktop","256","43.173600553","43.164"
"8499","2021-03-31","EE","yes","tablet","293","49.395","49.395"
"8511","2021-03-31","EE","yes","desktop","341","28.652085","28.57"
"11077","2021-03-31","LT","yes","tablet","2","0","0"
"11146","2021-03-31","LV","yes","mobile","162","5.541443648","5.542"
"11095","2021-03-31","LT","yes","tablet","19","1.493837887","1.495"
"11140","2021-01-14","LV","yes","desktop","72","0","0"
"11051","2021-03-01","LT","yes","mobile","594","71.279454575","71.247"
"11145","2021-03-01","LV","yes","desktop","256","13.62185","13.584"
"11136","2021-03-15","LV","yes","desktop","39","0","0"
"11040","2021-03-21","LT","yes","tablet","661","111.532708228","111.531"
"11084","2021-03-21","LT","yes","tablet","131","15.001364032","14.996"
"11050","2021-03-21","LT","yes","desktop","37","0","0"
"8511","2021-03-22","EE","yes","desktop","240","19.10304","19.048"
"8500","2021-03-21","EE","no","mobile","24","0","0"
"8532","2021-03-20","EE","yes","desktop","61","6.64675","6.655"
"11096","2021-03-20","LT","yes","mobile","63","19.842503107","19.84"
"8502","2021-03-20","EE","yes","mobile","7","0","0"
"11147","2021-03-29","LV","no","desktop","25","0","0"
"11047","2021-03-29","LT","yes","desktop","897","114.401299249","114.426"
"11064","2021-03-29","LT","no","desktop","61","0","0"
"11140","2021-03-29","LV","yes","desktop","106","0","0"
"8514","2021-03-29","EE","yes","desktop","192","22.5852","22.58"
"8516","2021-01-31","EE","yes","desktop","410","34.8502","34.963"
"11165","2021-01-10","LV","yes","desktop","476","24.18955","24.219"
"11142","2021-01-10","LV","no","tablet","39","0","0"
"8521","2021-01-10","EE","yes","tablet","45","4.3076","4.32"
"11148","2021-01-08","LV","yes","mobile","53","7.5163","7.516"
"11173","2021-01-08","LV","yes","desktop","62","0","0"
"11061","2021-01-08","LT","yes","desktop","2","0","0"
"11080","2021-01-24","LT","yes","desktop","33","3.318731848","3.32"
"8515","2021-01-03","EE","yes","desktop","29","3.1504","3.144"
"11041","2021-02-20","LT","yes","tablet","917","76.898757246","76.809"
"11060","2021-01-12","LT","yes","mobile","214","18.661252811","18.678"
"8500","2021-01-04","EE","no","desktop","141","0","0"
"11044","2021-02-07","LT","no","mobile","102","26.460391111","26.47"
"11073","2021-02-07","LT","yes","mobile","154","23.290039422","23.295"
"8499","2021-01-30","EE","yes","desktop","846","107.375","107.376"
"8535","2021-01-30","EE","yes","desktop","65","4.103","4.109"
"11050","2021-02-15","LT","yes","mobile","13","0","0"
"11148","2021-02-15","LV","yes","desktop","40","4.06505","4.068"
"11058","2021-02-23","LT","no","tablet","5","0","0"
"11058","2021-03-06","LT","no","desktop","26","0","0"
"11173","2021-02-11","LV","yes","tablet","11","1.6071","1.609"
"11077","2021-01-27","LT","yes","desktop","9","0","0"
"11128","2021-01-27","LT","yes","tablet","83","8.988304671","8.989"
"11134","2021-01-06","LV","no","tablet","5","0","0"
"11170","2021-03-22","LV","yes","mobile","185","33.33","33.305"
"11054","2021-03-22","LT","yes","mobile","21","0","0"
"8517","2021-03-22","EE","yes","mobile","126","16.92152","16.92"
"11095","2021-03-22","LT","yes","tablet","25","2.368862237","2.369"
"8516","2021-03-31","EE","no","mobile","69","14.9259","14.923"
"11149","2021-03-31","LV","yes","desktop","255","25.6311","25.687"
"11047","2021-03-18","LT","yes","desktop","1003","130.1485307","130.078"
"11140","2021-01-17","LV","yes","mobile","14","0","0"
"11064","2021-02-13","LT","no","desktop","41","0","0"
"11142","2021-02-13","LV","no","mobile","8","0","0"
"11054","2021-03-22","LT","yes","desktop","112","0","0"
"11140","2021-01-16","LV","yes","desktop","91","0","0"
"8521","2021-01-16","EE","yes","tablet","25","1.27985","1.283"
"11134","2021-02-09","LV","no","desktop","34","0","0"
"11091","2021-03-21","LT","yes","mobile","6","0.071948225","0.071"
"11068","2021-01-23","LT","yes","tablet","62","6.866912009","6.874"
"11092","2021-02-12","LT","yes","desktop","29","0","0"
"8500","2021-02-06","EE","no","desktop","410","34.67816","34.677"
"8500","2021-02-06","EE","no","mobile","71","9.89824","9.893"
"8499","2021-02-06","EE","yes","tablet","102","14.8","14.8"
"11149","2021-02-06","LV","yes","tablet","27","2.04765","2.057"
"11068","2021-02-06","LT","yes","mobile","198","50.064701883","50.063"
"11040","2021-03-27","LT","yes","desktop","2553","488.854284446","488.844"
"8499","2021-03-27","EE","yes","mobile","326","140.864","140.864"
"11106","2021-03-27","LT","yes","mobile","1943","287.703864754","287.545"
"8525","2021-03-27","EE","no","desktop","37","0","0"
"11143","2021-03-27","LV","yes","tablet","316","66.726","66.726"
"11092","2021-02-17","LT","yes","desktop","43","0","0"
"8521","2021-02-21","EE","yes","desktop","136","10.1959","10.199"
"11073","2021-03-05","LT","yes","mobile","98","22.691061375","22.684"
"11063","2021-03-05","LT","yes","desktop","118","0","0"
"11147","2021-02-06","LV","no","desktop","22","0","0"
"8532","2021-01-16","EE","yes","mobile","8","0.1672","0.168"
"11148","2021-01-16","LV","yes","desktop","75","6.2887","6.305"
"11067","2021-01-01","LT","yes","mobile","235","37.165821796","37.159"
"8534","2021-02-21","EE","yes","mobile","17","2.6136","2.607"
"11095","2021-02-22","LT","yes","desktop","142","10.711217316","10.715"
"8510","2021-02-10","EE","yes","tablet","28","2.01795","2.021"
"11149","2021-02-10","LV","yes","mobile","104","17.8486","17.845"
"11063","2021-02-10","LT","yes","tablet","23","1.06801389","1.068"
"11051","2021-02-20","LT","yes","tablet","195","19.207252771","19.244"
"11142","2021-02-20","LV","no","mobile","12","0","0"
"11173","2021-02-20","LV","yes","mobile","163","28.28232","28.294"
"11044","2021-01-13","LT","no","desktop","137","2.936059645","2.938"
"11106","2021-01-13","LT","yes","tablet","331","55.967052915","55.978"
"11136","2021-02-10","LV","yes","desktop","21","0","0"
"11063","2021-02-10","LT","yes","mobile","71","3.892194459","3.896"
"11044","2021-02-20","LT","no","mobile","29","8.036477067","8.038"
"11086","2021-01-20","LT","no","desktop","29","0","0"
"11078","2021-03-08","LT","yes","desktop","9","0","0"
"11078","2021-01-07","LT","yes","tablet","1","0","0"
"11095","2021-02-09","LT","yes","tablet","20","1.740142617","1.741"
"11080","2021-02-09","LT","yes","desktop","68","10.247158928","10.243"
"11078","2021-03-29","LT","yes","desktop","11","0","0"
"8511","2021-03-29","EE","yes","tablet","13","1.22859","1.226"
"8510","2021-01-31","EE","yes","mobile","91","4.9357","4.941"
"8514","2021-01-28","EE","yes","mobile","4","0","0"
"8535","2021-01-06","EE","yes","tablet","6","0.4125","0.414"
"8514","2021-01-02","EE","yes","tablet","24","2.1274","2.127"
"11063","2021-03-21","LT","yes","mobile","43","0","0"
"8511","2021-01-31","EE","yes","tablet","60","3.84835","3.865"
"8511","2021-03-14","EE","yes","desktop","216","19.237185","19.201"
"11058","2021-03-14","LT","no","desktop","36","0","0"
"11146","2021-03-14","LV","yes","desktop","493","38.8806","38.916"
"8511","2021-02-27","EE","yes","mobile","22","4.2053","4.203"
"11063","2021-02-12","LT","yes","mobile","127","14.118641596","14.111"
"11095","2021-02-12","LT","yes","mobile","44","2.949772187","2.94"
"11171","2021-01-30","LV","yes","desktop","296","19.07895","19.1"
"11151","2021-01-30","LV","yes","desktop","252","27.62815","27.634"
"11149","2021-01-30","LV","yes","mobile","90","13.5883","13.595"
"11058","2021-01-30","LT","no","tablet","47","0","0"
"11151","2021-01-30","LV","yes","tablet","39","3.9963","3.996"
"11095","2021-03-28","LT","yes","mobile","146","3.985527993","3.987"
"11137","2021-03-06","LV","yes","desktop","24","0","0"
"11050","2021-03-06","LT","yes","mobile","23","0","0"
"11073","2021-03-29","LT","yes","mobile","163","19.902750212","19.894"
"11165","2021-03-29","LV","yes","tablet","41","3.58325","3.577"
"11075","2021-03-01","LT","no","mobile","12","0","0"
"11128","2021-01-04","LT","yes","mobile","35","0","0"
"11058","2021-01-04","LT","no","mobile","48","0","0"
"11054","2021-01-25","LT","yes","tablet","97","9.718539969","9.727"
"8532","2021-01-25","EE","yes","mobile","9","1.441","1.443"
"8506","2021-02-03","EE","yes","mobile","9","0","0"
"11086","2021-01-14","LT","no","desktop","14","0","0"
"11075","2021-03-30","LT","yes","mobile","26","6.944227832","6.946"
"8532","2021-03-16","EE","yes","mobile","18","3.8841","3.881"
"11128","2021-03-18","LT","yes","tablet","71","11.925678143","11.926"
"11140","2021-01-11","LV","yes","mobile","13","0","0"
"8510","2021-01-23","EE","yes","tablet","42","4.0469","4.062"
"11068","2021-03-17","LT","yes","mobile","89","28.897138593","28.897"
"11117","2021-03-03","LT","yes","mobile","1103","187.268226465","187.228"
"11145","2021-03-03","LV","yes","mobile","58","6.7375","6.745"
"8517","2021-03-03","EE","yes","desktop","244","22.56595","22.592"
"8510","2021-03-03","EE","yes","mobile","98","13.6499","13.644"
"11096","2021-03-03","LT","yes","tablet","13","2.031190044","2.031"
"11054","2021-03-03","LT","yes","tablet","8","0","0"
"11174","2021-03-23","LV","yes","tablet","560","47.267","47.33"
"11134","2021-03-23","LV","no","mobile","29","0","0"
"11149","2021-03-23","LV","yes","mobile","134","28.3305","28.305"
"11086","2021-03-02","LT","yes","desktop","198","19.318286057","19.323"
"11095","2021-01-13","LT","yes","tablet","13","0.364298961","0.362"
"11063","2021-01-13","LT","yes","desktop","84","0","0"
"11083","2021-02-06","LT","yes","desktop","3","0","0"
"11096","2021-02-21","LT","yes","mobile","27","10.79145558","10.791"
"11172","2021-03-14","LV","yes","mobile","202","34.9338","34.928"
"11062","2021-02-22","LT","yes","tablet","72","4.870589291","4.891"
"8500","2021-01-01","EE","no","desktop","79","0","0"
"11092","2021-03-26","LT","yes","mobile","64","4.678696544","4.67"
"11048","2021-03-26","LT","yes","desktop","36","0","0"
"11068","2021-02-14","LT","yes","tablet","40","6.003462277","6.006"
"8506","2021-01-06","EE","yes","desktop","84","0","0"
"11095","2021-01-06","LT","yes","mobile","447","68.446810751","68.426"
"8500","2021-03-08","EE","no","desktop","50","0","0"
"11134","2021-01-16","LV","no","mobile","8","0","0"
"8502","2021-02-25","EE","yes","desktop","15","0","0"
"11084","2021-02-19","LT","yes","tablet","31","2.894728936","2.896"
"11095","2021-02-05","LT","yes","tablet","45","4.871906874","4.877"
